Hôpital_ID,Nom_Hôpital,Capacité_Lits,Code Postal,Ville,Département,Région,Spécialités_Disponibles
75c625dc-b980-44e4-8758-e7fe83f09ba7,Lefebvre De Sousa S.A.,442,87384,Chartiernec,Haute-Savoie,Champagne-Ardenne,"Chirurgie, Dermatologie, Pédiatrie"
5c766085-d695-45b0-91af-155c08ae84a9,Navarro,473,93051,Benard-sur-Maury,Oise,Bourgogne,"Cardiologie, Chirurgie, Urgences"
23efec21-38d9-46d4-84de-767d6aa51160,Marion Leblanc S.A.R.L.,291,12529,Saint Stéphanie,Haute-Loire,Guyane,"Urgences, Cardiologie, Chirurgie"
71774faa-eb04-4964-9b75-4731afce4307,Blondel S.A.S.,278,15068,Lacombe,Marne,Picardie,"Pédiatrie, Dermatologie, Chirurgie"
1477b810-1ebb-4fb0-a98a-74426d95571f,Roger,373,89463,Legrand-sur-Pereira,Aveyron,Poitou-Charentes,"Cardiologie, Urgences, Chirurgie"
a26b096a-7d0d-4920-90c4-9348d2e1624a,Rossi,185,87564,Lévy-les-Bains,Charente-Maritime,Champagne-Ardenne,"Cardiologie, Pédiatrie, Chirurgie"
aacd2c32-dbf2-4073-8e98-5f8544ac9d74,Garcia S.A.,365,70248,Le Gall,Corrèze,Franche-Comté,"Chirurgie, Pédiatrie, Urgences"
7d9fd1f6-d63b-4bcd-bdf7-24bd57e147d7,Gay,50,27418,Fontaine,Savoie,Réunion,"Urgences, Chirurgie, Dermatologie"
26d004b7-0a50-4e4f-85fc-cd88f52e22df,Lebon,315,33087,Saint Sophie-la-Forêt,Aveyron,Basse-Normandie,"Pédiatrie, Dermatologie, Chirurgie"
aa385d9c-657b-4637-b645-47b778797e08,Vaillant,336,57789,Bègue,Maine-et-Loire,Province-Alpes-Côte d'Azur,"Chirurgie, Cardiologie, Pédiatrie"
9396bfd4-c73d-4e48-b804-ba3dd8ed1dd6,Thibault Noël SA,251,35281,Peltier-la-Forêt,Loire,Poitou-Charentes,"Dermatologie, Urgences, Pédiatrie"
a52321b8-ed8f-4fde-8add-32ec06ef5e94,Maréchal,235,57402,Navarro,Calvados,Rhone-Alpes,"Urgences, Dermatologie, Pédiatrie"
1cde61da-cdf3-41f5-b622-04b57dc7990f,Pierre,117,56109,Sanchez,Haute-Loire,Centre,"Pédiatrie, Urgences, Chirurgie"
cfded2a8-5916-4ba3-82a2-445c95c2112d,Adam,190,51142,Fischer,Jura,Guyane,"Cardiologie, Chirurgie, Pédiatrie"
3889ef2d-9752-43fd-b8a1-ea2a4f7efdf3,Lamy SA,400,02829,Sainte Louis-la-Forêt,Sarthe,Auvergne,"Pédiatrie, Urgences, Cardiologie"
bcb0f1ce-cf37-4e00-8ac8-d00ad849c9c8,Berthelot et Fils,245,11937,Fleurynec,Haute-Corse,Alsace,"Chirurgie, Pédiatrie, Cardiologie"
d58a94e8-1a20-4ad0-b139-a8fde0f32470,Voisin,234,39751,Saint Caroline,Meuse,Saint-Martin,"Chirurgie, Cardiologie, Pédiatrie"
d42a6fed-5636-44e8-860f-a7c52c90dc9a,Picard Fournier SARL,396,77464,Sainte Zoé,Vosges,Bretagne,"Pédiatrie, Urgences, Chirurgie"
2b5370c7-543e-4fc4-88a2-a2b272065dd8,Ollivier Reynaud S.A.,355,65902,Henry,Indre,Champagne-Ardenne,"Chirurgie, Dermatologie, Urgences"
d34e2f50-cd46-49b0-b2df-5409a4f8d9fc,Rolland,83,10103,Martinsnec,Lot,Midi-Pyrénées,"Urgences, Cardiologie, Dermatologie"
b81ea28a-18d4-4d74-9507-f78f34759380,Gomes,364,24504,Saint Alexandrie,Corrèze,Saint-Pierre-et-Miquelon,"Cardiologie, Dermatologie, Urgences"
5538df66-114f-4cab-b50b-ea1af8b83908,Teixeira,469,76412,Rocheboeuf,Ardennes,Franche-Comté,"Chirurgie, Pédiatrie, Dermatologie"
d0659fff-2807-455d-b1c9-b698e309e63a,David et Fils,354,93035,RogerBourg,Lozère,Centre,"Cardiologie, Pédiatrie, Dermatologie"
2af00c58-b31f-4bc3-9681-ffb5ddb64893,Lebrun S.A.R.L.,341,03869,Saint Odette,Ille-et-Vilaine,Martinique,"Pédiatrie, Chirurgie, Dermatologie"
bd6125da-e795-4731-98a9-2c2a93dbfb3b,Moreno,426,73382,Sainte SuzanneVille,Val-de-Marne,Limousin,"Cardiologie, Pédiatrie, Dermatologie"
a4d16993-b783-407d-989d-09237ceb4f74,Poulain,431,30642,Benardboeuf,Cantal,Réunion,"Cardiologie, Chirurgie, Dermatologie"
4059eea1-d7fe-4b86-a01e-ce75195e3572,Moreau,400,31800,Navarro,Vaucluse,Polynésie française,"Dermatologie, Pédiatrie, Urgences"
d626b444-50d3-4d98-97bf-432ee05408b3,Hernandez Lucas S.A.R.L.,265,68246,Lesage,Côte-d'Or,Saint-Barthélémy,"Pédiatrie, Cardiologie, Urgences"
a73e7a6a-2f3b-443c-a94f-2285ffb0b3ce,Hernandez Lebrun et Fils,368,12114,Michel,Tarn-et-Garonne,Saint-Pierre-et-Miquelon,"Pédiatrie, Cardiologie, Dermatologie"
f9ed0c76-2578-49e2-8bfe-c53ff1b9745b,Hamon,439,79764,Boulanger-sur-Grenier,Aube,Martinique,"Chirurgie, Pédiatrie, Cardiologie"
aae61870-8b55-4bff-bb09-61316543c865,Morel,301,44373,Bouvetboeuf,Tarn-et-Garonne,Wallis-et-Futuna,"Chirurgie, Urgences, Dermatologie"
4b9aa926-e679-4a02-b711-9f15b1696ba3,Munoz Lopes SA,331,45220,Saint Anoukdan,Hautes-Pyrénées,Bretagne,"Urgences, Dermatologie, Cardiologie"
04fc40d1-cd0c-4035-a948-3f6ff0d3fd1c,Bonneau SARL,126,29529,Marion,Aisne,Polynésie française,"Cardiologie, Urgences, Chirurgie"
a9dad825-df47-4f5e-947f-a2477f70faf5,Benoit et Fils,224,66746,Saint Guillaume-la-Forêt,La Réunion,Île-de-France,"Dermatologie, Urgences, Pédiatrie"
67462b1f-46a6-41f8-83f9-f52e8a49ab48,Rivière SARL,174,50538,Bourdon-sur-Léger,Sarthe,Nouvelle-Calédonie,"Urgences, Dermatologie, Pédiatrie"
b7dafcba-fcc8-4c7f-a770-15eb1fe697a5,Bourgeois,238,46936,Guibert,Corse-du-Sud,Poitou-Charentes,"Cardiologie, Dermatologie, Pédiatrie"
2d924b45-95eb-4de3-a639-ca3bdc27df87,Laporte S.A.R.L.,272,55852,Roydan,Meurthe-et-Moselle,Réunion,"Urgences, Chirurgie, Pédiatrie"
9920d37d-e6f2-4985-be63-6e8997ece3b6,Blot,173,65005,Hamon-sur-Payet,Puy-de-Dôme,Saint-Martin,"Dermatologie, Pédiatrie, Chirurgie"
1a9af1ec-6594-4a4c-8351-a12cec4561da,Dupuis,316,69054,Reynaudboeuf,Gers,Centre,"Cardiologie, Urgences, Pédiatrie"
5d45b8c2-fffa-4a94-a4fc-a0cc1d9ea376,Blanchard,415,00029,Diallo-la-Forêt,Alpes-de-Haute-Provence,Réunion,"Urgences, Dermatologie, Cardiologie"
